MSOA11,AbsXSMeanM,AbsXSMedianM,AbsXSL95M,AbsXSU95M,PosteriorProbabilityM,RelXSMeanM,RelXSMedianM,RelXSL95M,RelXSU95M,M40plus,XSrateM,pcIncM,AbsXSMeanF,AbsXSMedianF,AbsXSL95f,AbsXSU95F,PosteriorProbabilityF,RelXSMeanF,RelXSMedianF,RelXSL95F,RelXSU95F,F40plus,XSrateF,pcIncF
E02006218,10.43279848,10.19550584,2.822849191,19.38703438,0.9978,1.948475741,1.897460064,1.209629804,2.969576846,2089,499.4159159,94.84757406,5.74990036,5.456955745,-1.629120469,14.66866448,0.92955,1.470703873,1.423186693,0.891894829,2.310122697,2290,251.087352,47.07038733
E02006219,1.523315579,1.443506472,-1.653757881,5.134279163,0.81545,1.261450389,1.228769507,0.777344794,1.938732146,1919,79.38069718,26.14503895,0.23112985,0.134904521,-3.137862116,4.074201128,0.5298,1.073189398,1.022151248,0.586259799,1.841583728,2075,11.13878794,7.318939786
E02006220,3.678286523,3.518615599,-1.004097852,9.287172613,0.93225,1.438437698,1.397148018,0.903392403,2.223539081,1976,186.1481034,43.84376978,0.534559281,0.408968952,-4.205140169,6.048267705,0.564675,1.080883485,1.04292528,0.629289094,1.752935349,2150,24.86322236,8.088348454
E02006221,1.203489556,1.146207486,-1.366299941,4.099760759,0.806025,1.28830386,1.249003856,0.761469036,2.045671044,1548,77.74480337,28.83038597,0.961803597,0.903421519,-1.386368676,3.614116481,0.776525,1.324743272,1.265056386,0.692717116,2.303439041,1586,60.64335419,32.47432725
E02006222,6.554239918,6.36484479,1.266444985,12.97538193,0.9932,1.897080802,1.835032616,1.139615266,3.009209026,1603,408.8733573,89.70808022,6.629891082,6.360224516,0.37871532,14.34412324,0.98175,1.810389903,1.73903988,1.036234962,2.975277484,1802,367.918484,81.03899026
E02006223,2.70860152,2.584809657,-0.284477793,6.342788972,0.960225,1.57802495,1.520482884,0.951089095,2.515369892,1342,201.8331982,57.80249504,2.395975506,2.299401083,-1.027757368,6.380013827,0.91105,1.56049257,1.501382359,0.826874973,2.638623392,1478,162.1093035,56.04925695
E02006224,3.113755916,3.005261072,-0.389822064,7.238152591,0.958075,1.595815338,1.546059866,0.941998569,2.533023038,1819,171.1795446,59.58153378,0.008760328,-0.055815573,-2.638468785,2.987944607,0.483975,1.028590887,0.988823005,0.573713623,1.712616027,1953,0.448557519,2.859088667
E02006225,6.815578642,6.612909842,1.611879298,13.19075995,0.996925,1.845564538,1.784086338,1.167891287,2.869855966,1948,349.8757003,84.55645377,2.952468043,2.798195673,-1.829141893,8.622692911,0.873575,1.421009251,1.36457492,0.803986143,2.360829413,2126,138.87432,42.1009251
E02006226,4.93573213,4.79294047,0.509396809,10.20982472,0.98645,1.742601617,1.69541559,1.06188667,2.685943666,2182,226.2022058,74.26016168,-1.112501026,-1.175036467,-5.059330986,3.304346848,0.28995,0.891901204,0.860978332,0.511525881,1.455956924,2286,-48.66583666,-10.80987961
E02006227,2.161137637,2.027869799,-2.32292391,7.389700192,0.809375,1.231353922,1.201656197,0.797960168,1.824616211,2054,105.2160486,23.13539222,0.462440223,0.372512033,-4.22226527,5.564663306,0.563,1.078197825,1.042235059,0.61725965,1.746523555,2276,20.31811172,7.819782523
E02006228,3.110200708,3.010391202,-1.582172653,8.407307587,0.901575,1.388367418,1.353042198,0.847787943,2.141113128,1785,174.240936,38.83674176,-0.917098198,-1.017833458,-5.148521258,3.746162614,0.32615,0.920066598,0.888661336,0.537130921,1.480118855,1880,-48.78181906,-7.993340209
E02006229,4.126738202,3.949400923,-0.845631386,10.16570296,0.943525,1.479688476,1.431771219,0.920816443,2.316545561,1861,221.7484257,47.96884764,1.003946673,0.861193348,-3.038509272,5.918554321,0.649475,1.165017809,1.11320222,0.666429217,1.961138557,1997,50.27274277,16.50178085
E02006230,1.694771857,1.51731121,-5.627488736,9.853340995,0.65665,1.114112928,1.087574038,0.721504509,1.646305573,3087,54.90028692,11.41129277,-1.744552168,-1.858445754,-9.548989022,6.64371952,0.3244,0.924372163,0.904297461,0.581673225,1.377184601,3419,-51.02521698,-7.56278366
E02006231,5.599369852,5.392378812,-0.023860739,12.33436771,0.974425,1.554929855,1.512588626,0.99823641,2.364182831,2422,231.1878552,55.49298545,4.144183378,3.933418065,-2.369087178,11.84461714,0.886125,1.368434419,1.330893856,0.832046387,2.119599646,2502,165.6348273,36.84344193
E02006232,1.303482847,1.24988466,-3.211895016,6.131125944,0.7114,1.160700153,1.13600339,0.713285507,1.752558455,1855,70.26861711,16.07001528,1.44803503,1.298448336,-3.196520857,6.835694208,0.70935,1.200115592,1.154097118,0.689652708,1.96380192,1964,73.72887118,20.01155916
E02006233,11.59012757,11.18644849,1.56303741,23.97830446,0.990425,1.629735968,1.583323213,1.072648887,2.45649591,3097,374.2372479,62.9735968,14.07098145,13.67857401,2.737756997,27.64523729,0.99405,1.768772001,1.723293639,1.125836175,2.682355474,3622,388.4865115,76.87720012
E02006234,1.318425961,1.19004773,-5.056279562,8.598801548,0.637725,1.116584703,1.085879467,0.693268498,1.729305316,2416,54.57061095,11.65847028,2.108115527,1.961077161,-3.82731732,8.931299826,0.7376,1.22323405,1.18346458,0.704714863,1.978449681,2621,80.43172556,22.32340502
E02006235,5.840483419,5.647194755,-1.086228385,13.77891646,0.949625,1.45735624,1.423428842,0.931013404,2.183866497,2576,226.7268408,45.73562395,-0.47637792,-0.603887635,-6.302493281,6.000447436,0.42265,0.984049793,0.950589895,0.577785212,1.580532999,2800,-17.01349713,-1.595020727
E02006236,0.86312494,0.740368942,-4.931015634,7.258890716,0.5967,1.086881131,1.058004707,0.674429637,1.654088447,3189,27.06569268,8.688113087,4.483821595,4.250372484,-2.901711808,13.12459929,0.872775,1.368214525,1.322462591,0.816878309,2.180934732,3462,129.5153552,36.8214525
E02006237,3.164491897,3.00423119,-2.277230252,9.609789343,0.8573,1.315445205,1.279594049,0.817895244,2.029341239,2269,139.4663683,31.54452053,0.513991026,0.297159307,-6.22445036,8.456469167,0.535,1.055061184,1.020467261,0.636375101,1.676326595,2511,20.46957491,5.506118405
E02006238,8.813615795,8.620162296,0.825506731,17.99929581,0.984825,1.594537718,1.564696226,1.046355015,2.325587987,2609,337.8158603,59.45377177,3.939614153,3.667179133,-3.646976921,12.91616499,0.826075,1.276022136,1.237606295,0.794817413,1.964631241,2784,141.509129,27.60221362
E02006239,0.372254177,0.314949448,-3.513388658,4.566461655,0.561975,1.068853061,1.039038918,0.643616618,1.666539739,1346,27.65632817,6.885306123,-0.948343755,-0.953651528,-3.398621631,1.528658855,0.21255,0.827759308,0.79719747,0.449828278,1.383723765,1371,-69.17168165,-17.22406916
E02006240,1.160355041,1.0962922,-2.504878886,5.237840701,0.7188,1.190741764,1.156321437,0.71075383,1.868085341,1985,58.45617334,19.0741764,0.310215725,0.220271945,-3.0206555,4.1699625,0.549625,1.070527646,1.033431074,0.618982521,1.738074285,2080,14.91421755,7.05276461
E02006241,3.821360839,3.641988312,-2.096091623,10.86413813,0.881275,1.409181338,1.356709154,0.828968645,2.299607851,2120,180.2528697,40.91813379,0.069333049,-0.086626794,-6.123431891,7.217628172,0.489575,1.02499898,0.993517657,0.610639763,1.618402794,2339,2.964217579,2.499897957
E02006242,-0.554041734,-0.598427958,-3.708513237,2.836707011,0.360275,0.944049855,0.918013688,0.581777492,1.450319251,2000,-27.70208669,-5.595014508,2.524778543,2.391186209,-2.464351761,8.319943906,0.82525,1.344676693,1.296951453,0.753386331,2.213472966,2124,118.8690463,34.4676693
E02006243,2.199640652,2.108232649,-2.130294183,6.98110974,0.834875,1.314608809,1.275919251,0.777218384,2.069165876,2102,104.6451309,31.46088089,0.037856921,-0.032253266,-3.796850812,4.249331637,0.493575,1.035954093,0.995262358,0.567591757,1.736729294,2181,1.735759772,3.595409306
E02006245,1.645196567,1.505882143,-3.045235891,7.07520778,0.73105,1.176530083,1.146047701,0.746989004,1.785454934,1867,88.11979472,17.65300826,1.533101378,1.373751068,-3.44458451,7.376645744,0.70185,1.183826788,1.144515977,0.694212364,1.896054367,2143,71.53996164,18.38267883
E02006246,2.446471048,2.36315937,-2.7520131,8.24197823,0.809975,1.27007426,1.241551825,0.768471753,1.945763198,1934,126.4979859,27.00742596,1.100807336,0.903637758,-4.228873623,7.510088589,0.626425,1.128917502,1.084167947,0.667900498,1.84885008,2127,51.75398851,12.89175019
E02006247,2.018726283,1.92399254,-1.92506865,6.510613906,0.8316,1.293106417,1.2581592,0.787040678,2.001970033,1823,110.7364939,29.31064173,-1.006189557,-1.053539894,-4.285124336,2.480583354,0.26735,0.872994849,0.841081672,0.489871453,1.431241962,2028,-49.61486968,-12.7005151
E02006248,3.941942437,3.771538253,-0.539690218,9.368943689,0.9544,1.484606378,1.443017919,0.944035858,2.253373712,1959,201.2221765,48.46063783,2.310736532,2.13973452,-3.262303412,8.808256916,0.77565,1.239373913,1.203769441,0.743544645,1.946391747,2303,100.3359328,23.93739132
E02006249,3.715773217,3.49557374,-1.987372929,10.64642145,0.884075,1.34383231,1.299700126,0.853145797,2.08345784,2208,168.2868305,34.38323099,3.443055838,3.20453128,-3.790408261,12.02431111,0.803,1.254388878,1.217817561,0.77786674,1.935723977,2391,144.0006624,25.43888778
E02006250,7.426710611,7.20420488,2.079315078,13.95401001,0.9979,1.973856683,1.913458757,1.226327651,3.052498185,2180,340.6747987,97.38566827,3.466254317,3.28910423,-0.824369865,8.685581902,0.9388,1.568923376,1.511185576,0.893121237,2.561001892,2038,170.0811736,56.89233761
E02006251,2.946838559,2.859771361,-0.668551746,7.090911689,0.941625,1.523871543,1.483865437,0.906629207,2.36978764,2328,126.5824123,52.38715428,5.337192868,5.109735241,0.278498321,11.61403018,0.980975,1.878758073,1.800601181,1.03515244,3.20510834,1938,275.3969488,87.8758073
E02006252,9.337628734,9.094549262,2.633322015,17.39121052,0.9978,2.094781683,2.032179676,1.248067226,3.292137249,2072,450.6577574,109.4781683,6.117698079,5.854272301,-0.879758225,14.49138053,0.953725,1.549964,1.502082461,0.93502947,2.425340042,2186,279.8581006,54.99640001
E02006253,1.81602361,1.671493846,-3.483725944,7.916299316,0.72665,1.179188558,1.146573771,0.739117917,1.805162143,2028,89.54751526,17.91885579,3.948413398,3.714477274,-2.407430677,11.58770085,0.87485,1.369900033,1.326646669,0.821458539,2.156139791,2237,176.5048457,36.99000333
E02006254,3.700934876,3.550363463,-1.170901169,9.349818679,0.928375,1.422796138,1.385423373,0.891704664,2.150454995,2065,179.2220279,42.2796138,3.70475965,3.480716746,-3.418856091,12.02112987,0.8271,1.280595041,1.243542632,0.793453768,1.966139945,2098,176.5853027,28.05950406
E02006255,1.608444646,1.503022272,-1.349765932,5.177496739,0.8346,1.316268775,1.271176819,0.790427212,2.098925431,1902,84.56596459,31.62687755,3.115035343,2.966790018,-0.67768412,7.669117387,0.94385,1.637856005,1.57250946,0.896015454,2.745129657,1697,183.5613048,63.78560048
E02006256,7.444494814,7.217474142,0.971553495,15.15378152,0.98905,1.797306005,1.738423154,1.082542757,2.836677179,1994,373.344775,79.73060048,8.369417029,8.083035041,1.256162875,17.15316434,0.9919,1.857560263,1.797227307,1.105689733,2.973466778,2054,407.4691835,85.75602633
E02006257,2.978964161,2.847987048,-2.388884522,9.099030218,0.853525,1.308790016,1.275544906,0.808010362,2.001270549,1653,180.2156178,30.87900164,2.008306876,1.797673723,-2.823794996,7.943112241,0.761475,1.251167158,1.201731069,0.73007963,2.040541984,1881,106.7680423,25.11671577
E02006258,5.558613532,5.356953581,0.343177271,11.90745496,0.98285,1.671064537,1.622167495,1.034864921,2.578332333,1916,290.1155288,67.1064537,12.28184371,11.93698839,4.55298763,22.03775042,0.99975,2.537984224,2.429762851,1.453007834,4.232084732,2241,548.0519282,153.7984224
E02006259,1.421401323,1.340053793,-2.767167528,6.053661047,0.74015,1.199942507,1.168013702,0.715753845,1.864001658,1669,85.16484859,19.99425073,0.981465913,0.836455408,-3.071590342,5.895279221,0.648175,1.158306161,1.11090754,0.660576017,1.919729808,1848,53.10962734,15.83061608
E02006260,3.993802528,3.816300758,-0.76030742,9.752250966,0.9459,1.509556393,1.456180828,0.921824653,2.381618336,1982,201.5036593,50.95563933,1.40574472,1.241418254,-3.57494585,7.296968737,0.677375,1.18480386,1.135632871,0.68112587,1.962943527,2108,66.68618217,18.48038603
E02006261,0.759913537,0.675800719,-5.559210297,7.560346977,0.583825,1.067197134,1.045586665,0.681751253,1.577998952,2537,29.95323361,6.719713438,1.091501265,0.948600134,-3.768660816,6.688672869,0.652125,1.139805145,1.099906002,0.671109843,1.838704451,2722,40.09923824,13.98051453
E02006262,2.596170785,2.485158254,-2.63341242,8.498201751,0.8181,1.240844048,1.216992938,0.802500597,1.820500722,2876,90.27019421,24.08440484,1.906211708,1.745154409,-2.671216703,7.450321078,0.761775,1.253853523,1.207125912,0.729533548,2.041143715,3042,62.66310679,25.38535228
E02006263,4.690942195,4.528953421,-1.394383151,11.63855788,0.93145,1.426137886,1.39261012,0.900306079,2.147401956,2474,189.6096279,42.61378862,0.652422916,0.525994681,-3.55752236,5.672345699,0.590525,1.102407642,1.062245812,0.648178692,1.795395835,2577,25.31714847,10.2407642
E02006264,0.794170281,0.720223662,-3.393003166,5.417237192,0.626625,1.111131892,1.081926518,0.679927591,1.706071407,2428,32.7088254,11.1131892,2.140458588,2.008233597,-3.091171701,8.100788684,0.773175,1.268492381,1.226860074,0.719652019,2.05894589,2667,80.25716489,26.84923813
E02006265,0.477552714,0.377879681,-3.744136102,5.232204063,0.5669,1.071054641,1.040314548,0.663561936,1.648938558,2227,21.44376805,7.105464131,0.620140734,0.489988594,-3.693805085,5.638673958,0.58565,1.105579271,1.060614433,0.625621987,1.834950209,2307,26.88082941,10.55792706
E02006266,3.186971073,2.993535041,-2.095780938,9.5726885,0.863125,1.294414931,1.258559469,0.840550818,1.952552466,2901,109.8576723,29.44149313,-1.303458331,-1.410072847,-6.906624725,4.995440112,0.3179,0.916353374,0.889119222,0.546791767,1.443484779,3135,-41.5776182,-8.364662647
E02006267,4.06082396,3.900891344,-1.016308309,9.999562528,0.938075,1.399144455,1.369109165,0.915156651,2.04862585,2675,151.8065032,39.91444554,-1.049048483,-1.128856831,-4.804477874,3.170303184,0.290275,0.89462942,0.858387272,0.508023586,1.482766962,2754,-38.0918113,-10.53705802
E02006268,6.582306962,6.346895713,0.071259798,14.36430053,0.976375,1.646729871,1.593850213,1.005731483,2.575741865,1624,405.3144681,64.67298714,1.945279638,1.717537952,-3.93878023,9.129061788,0.708375,1.195636485,1.150596592,0.706224628,1.950781651,1906,102.0608415,19.56364846
E02006269,4.48677292,4.312633047,-0.982788793,10.83956391,0.9438,1.499655633,1.453568457,0.9141517,2.352844405,2118,211.8400812,49.96556331,3.889354805,3.777496124,-2.747365721,11.14478212,0.8766,1.387227113,1.348597674,0.797828977,2.199963028,2323,167.4281018,38.72271131
E02006270,0.534112765,0.40721878,-4.0619285,5.746264194,0.56805,1.071509266,1.039647047,0.669953089,1.643610956,3046,17.53489051,7.150926555,1.197233179,1.04999896,-3.758091773,7.028771268,0.65665,1.139168622,1.103960754,0.683639467,1.794256309,3201,37.40184876,13.91686221
E02006271,2.94609491,2.780933716,-2.36712778,9.317334254,0.840375,1.271513792,1.239113008,0.821826092,1.917244829,2373,124.1506494,27.15137925,5.949134875,5.726375744,-1.700041979,14.98252601,0.928025,1.459440657,1.420536684,0.893666332,2.258279857,2499,238.0606193,45.9440657
E02006272,3.084240713,2.941825114,-2.771395609,9.890348014,0.8368,1.270694868,1.238632939,0.80699912,1.928331866,2341,131.7488557,27.06948683,2.166499018,2.027105597,-4.135597554,9.267112097,0.732875,1.197238684,1.163529857,0.719359438,1.856233457,2479,87.3940709,19.7238684
E02006273,3.094023299,2.957223661,-2.719292224,9.791749519,0.835875,1.290779213,1.257042325,0.800951972,1.984494501,2069,149.5419671,29.07792135,0.353181655,0.246433589,-4.267551346,5.499622818,0.542175,1.067160168,1.02833186,0.603658752,1.748886774,2147,16.45000723,6.71601678
E02006274,1.159969603,1.08410587,-1.893559449,4.689191598,0.749975,1.19437809,1.165983506,0.751697355,1.809561859,1644,70.55776175,19.43780902,3.079244109,2.906258734,-1.572557157,8.680387251,0.892,1.451575292,1.394983673,0.824199159,2.400309975,1739,177.0698165,45.15752924
E02006275,1.145176147,1.051010556,-2.31197771,5.170953162,0.71655,1.195135618,1.154816593,0.71571849,1.908933127,1601,71.52880366,19.51356184,0.199397454,0.141413809,-3.872373192,4.595471823,0.527525,1.056725296,1.019749215,0.575940533,1.745959819,1880,10.60624754,5.672529608
E02006276,6.236977417,6.066341313,0.195067793,13.2241648,0.97855,1.608850842,1.57103086,1.015559658,2.413608158,2138,291.7201785,60.88508423,4.505736824,4.291659007,-1.935590923,12.21092849,0.910175,1.429819395,1.383649596,0.854162914,2.28150784,2341,192.4706033,42.98193949
E02006277,0.715590203,0.702579031,-1.847673746,3.363408608,0.711475,1.230443239,1.18615461,0.647381822,2.072160201,1835,38.99674131,23.04432393,-0.663219846,-0.73351912,-3.35054145,2.418062979,0.31285,0.904352093,0.858947218,0.485334892,1.570920824,1923,-34.48881154,-9.5647907
E02006278,5.727251876,5.572852006,-0.457034909,12.87150454,0.964075,1.605165394,1.557408396,0.96233094,2.521693083,2204,259.8571632,60.51653944,2.414123961,2.218210889,-5.192990966,11.10144479,0.713325,1.176128364,1.14320249,0.715263254,1.825982003,2448,98.61617487,17.61283639
E02006279,2.398956915,2.231109035,-2.758018077,8.570353452,0.795875,1.254552506,1.214099438,0.773382215,1.977196803,2448,97.99660601,25.45525064,2.413483332,2.133520602,-4.220912677,10.62810297,0.725625,1.207393272,1.16114976,0.72118348,1.951924029,2800,86.19583327,20.73932718
E02006280,8.532220399,8.338206655,0.96048159,17.2754826,0.986175,1.65334128,1.618884835,1.060570012,2.443992148,2789,305.9240014,65.33412804,0.16241055,-0.01077209,-6.677217822,7.98868949,0.498675,1.026095481,0.999333846,0.638554388,1.564488495,3153,5.150984761,2.609548148
E02006281,6.49738422,6.290377707,-1.043531147,15.25957711,0.9498,1.470541951,1.43628032,0.937814565,2.195946934,2502,259.6876187,47.05419505,1.78680896,1.613360325,-6.169729502,10.60408228,0.6547,1.116973965,1.092143132,0.700386102,1.668159818,2966,60.24305328,11.69739651
E02006282,2.661430216,2.534110104,-1.974074993,8.011406522,0.859425,1.294068994,1.262109249,0.823184695,1.936672541,2038,130.5902952,29.40689943,0.828242281,0.708565398,-4.810459847,7.185240315,0.5958,1.08926257,1.0606375,0.657180319,1.692710811,2230,37.14090944,8.926256953
E02006283,1.455211473,1.357406201,-3.120108518,6.61651116,0.718675,1.167649129,1.138835145,0.731984083,1.77625624,2274,63.99346848,16.76491291,-1.408383962,-1.466554807,-4.63956836,2.242963255,0.208025,0.826508972,0.790671527,0.464079544,1.393589656,2048,-68.76874815,-17.34910283
E02006284,1.907042746,1.792124068,-2.186934669,6.685850795,0.79765,1.273954705,1.232951203,0.761407725,2.02540188,1915,99.58447761,27.3954705,-0.486905063,-0.59698939,-4.337348293,3.96053643,0.3844,0.961576318,0.924773238,0.54789964,1.586933487,2066,-23.56752483,-3.842368176
E02006285,2.428243852,2.343880832,-0.820714299,6.054999297,0.930675,1.513015353,1.465093343,0.872117293,2.410849871,1771,137.1114541,51.30153531,3.690496762,3.506831619,-0.96539435,9.376901226,0.93425,1.565454792,1.50525292,0.888533858,2.594368068,1803,204.6864538,56.54547925
E02006286,4.432830957,4.278341403,-1.333861037,11.15134884,0.929325,1.452447643,1.412803329,0.891058783,2.254535084,2726,162.6130212,45.24476435,3.813850488,3.628515697,-3.007313871,11.63609594,0.854575,1.349846574,1.307509327,0.791091346,2.143863814,2841,134.2432414,34.98465743
E02006287,2.764221607,2.601141696,-2.31537965,8.77011677,0.840075,1.286723414,1.250235172,0.809851234,1.976426971,2118,130.5109352,28.67234139,-0.059576789,-0.218185546,-5.300637131,6.051217534,0.4694,1.013165498,0.981628373,0.615955649,1.59218102,2282,-2.610726941,1.316549756
E02006288,0.968450095,0.839114959,-4.80013663,7.517312085,0.6052,1.086768597,1.061336985,0.696085037,1.627488579,2893,33.4756341,8.676859721,-1.031091788,-1.166330394,-6.570091975,5.265795527,0.35,0.93921219,0.907375569,0.561585081,1.491475765,3254,-31.68690189,-6.07878099
E02006289,-2.029655108,-2.163437524,-7.525848531,4.189672597,0.238025,0.875243964,0.851739595,0.552488591,1.325652754,2775,-73.14072462,-12.47560356,7.719393834,7.366304619,-0.012611101,17.35252527,0.974775,1.651483054,1.593285663,0.99919957,2.637639221,3184,242.4432737,65.14830542
E02006290,2.33008833,2.174038358,-4.139745937,9.844094182,0.738525,1.195284834,1.162104423,0.739419129,1.859955742,2368,98.39900041,19.52848345,7.900986964,7.613287919,-1.251655727,18.63118589,0.9526,1.522767029,1.480683852,0.932556882,2.353533133,2805,281.6751146,52.27670293
E02006291,5.139321707,4.985798147,-0.787936433,11.8719981,0.952475,1.55114379,1.512152744,0.933918674,2.380785002,2301,223.3516604,55.11437904,1.726124153,1.567791664,-3.994672387,8.343534798,0.70105,1.188878704,1.148694872,0.691077417,1.924208642,2593,66.5686137,18.88787036
E02006292,3.830553844,3.669612522,-1.258145824,9.874385068,0.923275,1.382993447,1.350288167,0.894513058,2.059035284,2215,172.9369681,38.29934472,1.447484362,1.334260467,-3.13165466,6.788121112,0.7113,1.203216938,1.159913485,0.691691713,1.970432544,2322,62.33782783,20.32169383
E02006293,5.221636578,5.073916663,-1.477666558,12.75913955,0.93385,1.449413239,1.418619733,0.897135879,2.188585811,3269,159.7319235,44.94132395,5.531625486,5.254849158,-1.963646562,14.63809606,0.914375,1.430873247,1.384234962,0.875912315,2.243590483,3129,176.7857298,43.08732472
E02006294,7.104946371,6.919967262,-1.133968946,16.55219747,0.95045,1.449148015,1.420349143,0.939551437,2.127934567,2340,303.6301868,44.9148015,8.70572604,8.49075092,-1.827689498,20.58061339,0.94495,1.455182418,1.424321566,0.922898109,2.176692521,2996,290.5783057,45.51824177
E02006295,9.481110063,9.147471119,1.35315469,19.44650158,0.990925,1.690708229,1.638565199,1.083058206,2.602966911,2705,350.5031446,69.07082292,4.75949835,4.514665515,-2.673263683,13.78452366,0.88105,1.382883506,1.339170972,0.830714795,2.193736344,2954,161.1204587,38.28835059
E02006296,4.391695587,4.167303521,-3.257598908,13.17144554,0.86265,1.302696358,1.266243131,0.822842719,1.974705339,3685,119.1776279,30.26963577,2.464018346,2.311249808,-3.778416276,9.526694903,0.766325,1.242643093,1.204340227,0.728491464,1.980735094,3841,64.15043859,24.26430929
E02006297,2.253592171,2.091150998,-3.574042272,9.016565904,0.759175,1.200791373,1.167102872,0.756626204,1.84886153,2540,88.7241012,20.07913734,4.627435749,4.446321891,-1.876504731,12.1792708,0.91245,1.444419994,1.399822485,0.859883494,2.289023793,2667,173.5071522,44.44199939
E02006298,1.029757788,0.819577799,-3.971913246,7.093624366,0.621425,1.107583162,1.071376738,0.700381105,1.714228898,2693,38.23831369,10.75831624,-0.887453813,-0.979101782,-6.523465577,5.37237714,0.3687,0.94608373,0.915911707,0.542945345,1.525370123,2810,-31.58198624,-5.391627014
E02006299,6.999623816,6.660678725,-1.70413007,17.64022375,0.9359,1.430691034,1.38955701,0.912132136,2.188116733,2835,246.900311,43.06910342,4.677857965,4.396445104,-5.581506914,16.35011153,0.799525,1.222613294,1.194916686,0.784291786,1.816682703,3237,144.5121398,22.26132935
E02006300,2.693276815,2.573112846,-2.906204938,8.933593018,0.821,1.330995194,1.284060729,0.743751368,2.174094083,1972,136.5759034,33.09951937,3.013181686,2.838768368,-1.982623495,9.116601155,0.861275,1.430966478,1.371889087,0.788105706,2.413120997,2233,134.9387231,43.0966478
E02006301,3.556012925,3.45031406,-2.579441565,10.38305182,0.86705,1.346833933,1.31823735,0.804194412,2.062591929,1889,188.2484343,34.68339334,5.506404114,5.233393509,-3.279856158,15.78427968,0.87585,1.362552013,1.324313878,0.826001476,2.107783634,2123,259.3690115,36.25520126
E02006302,3.94081607,3.762440478,-1.415713951,10.29821662,0.913175,1.407868284,1.368103552,0.880966066,2.153072877,2217,177.7544461,40.78682839,-0.145137178,-0.253353238,-5.598373426,6.118183543,0.46565,1.007042101,0.978761831,0.597319067,1.590942154,2333,-6.221053474,0.70421015
E02006303,9.732712291,9.425952116,1.520999907,19.54991375,0.991775,1.834250272,1.774664484,1.104003928,2.908428596,1939,501.944935,83.42502718,5.390156868,5.169667126,-0.112995262,12.10152776,0.972125,1.712781191,1.650462133,0.988291269,2.795174828,2181,247.1415345,71.27811911
E02006304,3.122083204,2.881179453,-3.342774097,10.95171184,0.808125,1.229972297,1.196624848,0.797931002,1.853050856,2271,137.4761428,22.99722974,6.518960862,6.220636725,-1.588347625,16.27473462,0.9386,1.494838189,1.446217716,0.903826796,2.386121775,2619,248.910304,49.48381888
E02006305,11.51902464,11.19758741,3.980455862,20.88751397,0.99875,2.245867899,2.166879419,1.352951448,3.601164227,2233,515.854216,124.5867899,2.471860444,2.297507048,-3.124975427,8.998086835,0.79195,1.266895173,1.226480046,0.741458161,2.023356342,2284,108.2250632,26.6895173
E02006306,9.015552796,8.748357823,1.255669998,18.2883766,0.989825,1.725070516,1.677839962,1.083728121,2.646643621,1996,451.6810018,72.50705162,2.034723298,1.823489465,-4.114408553,9.422527258,0.714225,1.188846864,1.150849325,0.708340842,1.892477898,2185,93.12234776,18.88468638
E02006307,4.363801615,4.090662622,-2.466620885,12.7478702,0.874525,1.315007909,1.276483136,0.853295461,1.990791008,2285,190.9760007,31.50079088,-0.629321519,-0.806493415,-7.093650165,6.921900094,0.40925,0.97604674,0.947084504,0.599344374,1.526101706,2589,-24.30751331,-2.395326024
E02006308,8.55547227,8.357526922,0.803050848,17.22160892,0.984375,1.7020944,1.66742335,1.05254938,2.550559796,2018,423.9579916,70.20943997,2.612291067,2.424700231,-3.401291221,9.759618297,0.7792,1.245020802,1.207897824,0.751575273,1.963359483,1970,132.6036075,24.50208018
E02006309,7.084210862,6.90134814,-0.203306004,15.46325466,0.971475,1.563032775,1.528817426,0.987049634,2.339657995,1848,383.3447436,56.30327755,8.811906549,8.512935209,-0.233505194,19.68588512,0.97045,1.570226717,1.530144342,0.98709043,2.390519209,2219,397.1116065,57.02267169
E02006310,0.891416157,0.819169186,-4.016116349,6.28718933,0.623225,1.109156056,1.080614731,0.670837589,1.708510082,2110,42.24721121,10.91560561,0.940029337,0.824558753,-5.114122137,7.443794567,0.60825,1.108272435,1.074097277,0.629972534,1.770433218,2327,40.39661954,10.82724354
E02006311,11.40124674,11.18356874,0.872991075,23.24683084,0.982725,1.726291859,1.687533179,1.044667347,2.627095696,2330,489.3238944,72.62918591,5.308300223,4.9617665,-4.320212857,16.90405374,0.838675,1.294027454,1.256647699,0.804668525,1.994865608,2742,193.5922766,29.4027454
E02006312,8.614497564,8.378216163,1.519747413,17.05742084,0.993125,1.781125869,1.734783496,1.113225262,2.71363393,2571,335.0640826,78.11258692,0.134416252,0.057396609,-3.977148676,4.623510943,0.51195,1.041671571,1.007236275,0.597665319,1.678775478,2823,4.761468367,4.167157148
E02006313,5.113983143,4.857360846,-1.951536522,13.63242437,0.91045,1.359699837,1.323798516,0.883915417,2.032071687,2986,171.265343,35.96998371,0.187838629,-0.009011141,-7.218827449,8.706248582,0.499075,1.029044637,0.999456142,0.629803026,1.594614262,3400,5.524665558,2.904463692
E02006314,1.617341325,1.510768071,-3.622418275,7.472081813,0.7123,1.162488319,1.133997472,0.729009748,1.75812667,2172,74.4632286,16.24883194,2.545943459,2.364924854,-3.091043983,9.226849177,0.786625,1.252738443,1.214923848,0.760640093,1.965375865,2371,107.3784673,25.27384432
